image_name,range,label_3h
2022-01-19 15-43-55,120km,0
2023-05-17 11-33-27,120km,0
2021-05-08 10-03-31,120km,0
2022-10-07 17-03-42,120km,1
2021-07-19 01-13-46,120km,2
2021-08-30 19-23-33,120km,2
2023-03-01 20-13-42,120km,0
2021-12-15 21-53-42,120km,0
2022-06-04 15-13-50,120km,0
2021-07-11 01-43-47,120km,2
2021-12-21 10-33-32,120km,0
2021-06-16 17-23-32,120km,0
2020-07-08 15-13-22,120km,0
2021-07-03 12-53-39,120km,2
2021-04-26 19-23-26,120km,1
2021-02-19 07-03-35,120km,0
2021-03-23 00-13-45,120km,0
2021-01-07 06-53-42,120km,3
2022-12-10 09-33-22,120km,0
2020-07-24 07-23-25,120km,3
2021-04-24 01-03-49,120km,0
2022-11-25 21-23-17,120km,2
2022-04-19 14-33-30,120km,0
2022-11-25 13-53-17,120km,0
2022-11-29 01-03-26,120km,0
2022-09-15 16-11-37,120km,0
2023-01-07 08-53-40,120km,0
2023-04-28 09-13-26,120km,2
2021-01-29 01-33-26,120km,0
2021-02-12 20-53-38,120km,0
2023-03-10 04-03-23,120km,0
2022-10-26 06-03-23,120km,4
2022-04-02 06-23-19,120km,3
2021-03-18 05-23-38,120km,2
2022-01-19 22-53-52,120km,0
2021-07-20 07-33-37,120km,3
2021-07-12 12-13-28,120km,3
2021-11-11 20-03-55,120km,0
2022-02-04 14-23-44,120km,0
2021-05-22 09-23-49,120km,2
2022-11-18 07-03-34,120km,1
2022-12-10 06-53-29,120km,3
2022-03-23 08-53-58,120km,2
2023-03-08 18-33-33,120km,2
2021-08-21 15-43-40,120km,2
2022-02-16 04-03-35,120km,2
2022-11-11 03-33-19,120km,2
2023-05-10 20-53-06,120km,3
2021-10-20 05-13-17,120km,4
2021-09-30 21-53-21,120km,2
2021-11-08 14-33-23,120km,0
2022-06-06 01-23-51,120km,0
2021-08-10 04-13-48,120km,1
2023-06-30 07-23-04,120km,4
2023-05-29 10-33-41,120km,0
2023-05-25 22-03-29,120km,2
2021-11-29 03-13-41,120km,2
2022-01-31 07-33-24,120km,2
2020-07-12 12-33-44,120km,2
2020-07-29 10-23-26,120km,2
2021-04-25 15-03-40,120km,0
2022-07-23 07-13-34,120km,1
2021-01-27 10-13-25,120km,0
2023-03-09 10-13-24,120km,0
2021-08-18 03-23-56,120km,0
2022-08-06 13-53-08,120km,0
2021-12-25 18-33-49,120km,2
2023-05-23 10-33-15,120km,0
2023-05-09 10-03-06,120km,0
2023-01-16 08-43-35,120km,2
2022-02-23 10-03-39,120km,3
2023-02-14 12-43-28,120km,2
2022-06-07 18-33-22,120km,0
2022-01-06 12-23-22,120km,2
2020-07-05 20-03-20,120km,2
2021-04-14 09-23-50,120km,2
2021-03-13 12-03-30,120km,2
2022-07-27 09-43-20,120km,2
2020-07-19 19-43-32,120km,3
2023-06-06 05-33-17,120km,1
2021-05-16 10-53-31,120km,0
2021-10-25 03-43-35,120km,0
2022-10-20 12-43-12,120km,3
2022-12-11 00-53-05,120km,0
2022-07-24 09-43-16,120km,0
2022-08-29 09-01-24,120km,2
2020-07-07 14-23-14,120km,0
2023-05-21 15-53-19,120km,0
2022-08-03 09-53-21,120km,2
2022-09-04 19-41-41,120km,0
2021-07-30 19-13-36,120km,0
2023-02-16 20-13-11,120km,2
2022-02-09 06-43-47,120km,3
2021-02-07 02-33-45,120km,2
2023-04-18 02-33-07,120km,0
2021-07-14 03-43-52,120km,1
2023-04-27 14-53-44,120km,2
2021-10-19 14-53-48,120km,2
2022-01-06 05-43-48,120km,2
2023-01-06 15-23-06,120km,0
2021-12-08 16-13-27,120km,0
2021-08-16 09-53-38,120km,4
2021-01-17 04-13-22,120km,0
2021-07-24 10-53-44,120km,0
2023-04-17 06-03-25,120km,2
2023-04-17 12-33-45,120km,0
2022-08-09 22-43-24,120km,3
2023-03-29 06-03-25,120km,0
2022-04-23 06-23-40,120km,3
2021-06-13 09-23-46,120km,2
2021-12-29 23-33-58,120km,0
2021-06-13 07-13-47,120km,1
2020-07-07 10-03-21,120km,0
2022-10-17 14-23-35,120km,4
2023-03-04 01-43-09,120km,0
2021-02-27 08-53-42,120km,0
2022-11-04 23-53-30,120km,0
2021-09-01 15-33-35,120km,3
2021-01-25 13-03-50,120km,0
2021-11-23 21-33-46,120km,0
2022-05-11 15-13-21,120km,2
2021-03-10 04-33-21,120km,2
2021-10-05 20-43-57,120km,2
2022-04-05 06-33-41,120km,3
2022-08-06 19-33-31,120km,3
2023-06-14 09-13-29,120km,2
2020-07-25 03-23-34,120km,2
2020-07-24 15-33-50,120km,0
2021-03-15 07-23-43,120km,2
2023-05-27 20-33-13,120km,2
2022-11-28 21-43-20,120km,2
2023-01-09 13-23-42,120km,2
2021-05-05 20-23-34,120km,2
2021-03-07 04-03-53,120km,0
2021-09-29 10-13-22,120km,1
2022-02-23 02-53-44,120km,0
2022-08-14 10-03-35,120km,0
2022-11-03 12-43-24,120km,2
2020-07-06 11-33-14,120km,0
2022-09-15 21-11-45,120km,0
2023-06-26 03-23-33,120km,3
2023-04-24 03-43-37,120km,2
2020-07-17 19-53-36,120km,2
2022-05-01 22-13-50,120km,3
2022-08-08 02-33-28,120km,4
2021-02-13 17-03-27,120km,0
2021-09-21 16-43-29,120km,0
2021-03-13 12-33-55,120km,2
2021-10-14 16-13-53,120km,0
2023-02-13 21-53-09,120km,0
2023-06-06 23-53-35,120km,3
2022-07-06 14-23-10,120km,2
2021-08-26 10-03-23,120km,0
2021-10-30 14-33-57,120km,2
2021-10-27 22-33-17,120km,0
2023-04-08 19-43-20,120km,0
2020-07-27 16-33-15,120km,3
2022-07-05 12-33-28,120km,0
2021-12-16 18-33-55,120km,0
2020-07-18 07-43-45,120km,3
2023-01-11 16-03-40,120km,2
2023-06-17 03-13-14,120km,1
2021-06-21 01-03-45,120km,3
2022-04-18 13-53-47,120km,2
2022-09-15 08-31-12,120km,3
2022-07-20 08-43-30,120km,0
2022-05-29 18-03-26,120km,2
2021-11-12 23-33-49,120km,0
2022-11-16 07-53-38,120km,4
2023-03-16 10-53-23,120km,0
2021-03-27 18-43-34,120km,2
2022-10-01 03-33-27,120km,3
2022-02-24 10-03-52,120km,0
2021-02-26 05-43-36,120km,0
2021-08-11 06-23-46,120km,1
2022-04-18 08-33-41,120km,2
2023-04-12 02-03-40,120km,0
2022-04-25 08-13-36,120km,3
2021-07-11 08-23-48,120km,4
2022-12-22 13-33-06,120km,0
2021-02-05 04-43-14,120km,0
2022-12-20 12-43-10,120km,0
2022-07-02 20-23-08,120km,2
2021-04-29 08-33-45,120km,3
2021-10-27 17-43-37,120km,0
2021-01-06 23-43-25,120km,0
2022-11-28 03-53-08,120km,3
2023-04-01 20-03-13,120km,0
2021-12-24 23-23-41,120km,0
2021-07-12 23-33-38,120km,3
2022-06-14 12-13-21,120km,3
2022-08-13 10-13-13,120km,2
2022-11-20 18-33-14,120km,2
2022-01-06 15-13-19,120km,0
2021-03-30 07-33-23,120km,1
2023-04-13 15-13-32,120km,2
2022-05-17 11-53-48,120km,3
2023-01-06 11-43-16,120km,0
2022-12-24 04-13-29,120km,0
2022-05-31 13-33-43,120km,2
2023-02-20 14-03-23,120km,0
2021-11-22 01-33-31,120km,2
2023-04-23 13-03-29,120km,0
2022-01-10 21-53-51,120km,0
2022-01-30 16-03-45,120km,0
2022-07-18 21-13-19,120km,0
2021-07-16 11-43-38,120km,1
2022-06-15 10-13-11,120km,0
2023-04-11 10-13-38,120km,2
2022-06-27 17-43-35,120km,1
2022-07-27 01-03-18,120km,0
2022-01-25 00-13-41,120km,0
2023-06-28 23-53-38,120km,2
2022-02-15 04-03-33,120km,0
2021-07-06 15-03-52,120km,0
2020-07-30 12-33-46,120km,0
2023-05-06 05-33-25,120km,2
2022-11-13 16-33-06,120km,0
2023-02-15 00-13-10,120km,0
2021-06-28 15-23-35,120km,0
2021-02-27 21-43-52,120km,0
2021-11-20 13-53-59,120km,0
2022-12-23 15-53-40,120km,0
2021-01-19 07-13-48,120km,0
2023-03-16 06-13-19,120km,0
2021-10-22 20-03-56,120km,2
2022-01-12 20-13-20,120km,0
2022-08-03 15-23-15,120km,2
2021-11-18 05-33-58,120km,3
2023-03-02 07-43-11,120km,2
2021-04-27 21-13-45,120km,2
2023-06-30 01-23-36,120km,3
2022-06-03 17-13-44,120km,0
2023-03-16 10-13-29,120km,0
2023-01-23 14-43-13,120km,0
2023-04-10 18-43-07,120km,0
2022-11-15 23-23-41,120km,2
2022-12-29 17-13-32,120km,2
2022-05-16 11-53-45,120km,2
2021-03-15 12-13-17,120km,0
2021-05-07 12-13-42,120km,0
2021-01-20 07-03-16,120km,0
2021-08-18 05-43-34,120km,0
2021-09-19 02-43-54,120km,3
2022-01-05 01-23-31,120km,0
2021-06-26 19-03-30,120km,0
2021-01-08 04-13-51,120km,0
2021-01-13 00-23-30,120km,0
2021-05-04 02-53-21,120km,0
2022-03-29 05-53-27,120km,1
2020-07-05 18-43-36,120km,2
2021-01-05 03-03-48,120km,0
2022-06-06 11-53-31,120km,3
2022-04-26 15-13-30,120km,2
2023-01-06 01-03-13,120km,2
2022-08-03 00-03-44,120km,2
2021-06-17 18-23-37,120km,0
2023-05-18 07-13-32,120km,4
2021-06-12 19-53-56,120km,0
2021-10-01 23-53-22,120km,1
2022-11-20 09-53-30,120km,2
2021-07-01 09-33-48,120km,1
2021-04-15 05-43-49,120km,3
2022-01-24 18-13-57,120km,0
2021-11-17 09-43-33,120km,2
2021-03-26 15-03-51,120km,0
2023-04-05 22-33-34,120km,0
2021-08-28 02-03-47,120km,1
2023-01-02 08-13-05,120km,3
2020-07-12 00-43-41,120km,0
2022-01-07 01-53-52,120km,0
2021-10-08 10-43-25,120km,3
2021-10-17 13-33-18,120km,0
2021-05-31 12-03-29,120km,3
2022-10-27 17-53-30,120km,2
2022-12-10 05-33-35,120km,3
2021-08-31 02-33-33,120km,2
2022-08-05 15-13-15,120km,2
2020-07-12 07-03-38,120km,4
2023-06-28 15-23-28,120km,0
2022-03-25 21-33-55,120km,0
2021-01-24 13-23-29,120km,0
2023-04-24 15-03-18,120km,0
2021-07-16 13-03-28,120km,3
2021-05-19 09-03-29,120km,3
2022-01-30 03-53-21,120km,0
2021-02-27 08-23-19,120km,0
2021-10-11 14-53-43,120km,2
2022-10-24 13-53-21,120km,1
2022-10-17 20-23-30,120km,2
2021-07-15 13-43-19,120km,0
2022-01-14 15-13-34,120km,0
2022-01-09 15-03-51,120km,0
2022-09-06 21-31-41,120km,2
2022-05-05 00-23-45,120km,2
2022-11-30 11-53-32,120km,2
2021-07-01 10-13-22,120km,3
2021-09-26 13-43-36,120km,2
2023-01-21 14-53-27,120km,0
2021-12-06 19-53-34,120km,0
2021-05-23 09-23-31,120km,0
2021-06-24 03-13-29,120km,2
2021-02-19 12-43-19,120km,0
2022-09-15 04-11-19,120km,3
2023-03-23 02-33-11,120km,0
2022-04-30 06-53-25,120km,2
2022-02-13 11-13-41,120km,2
2022-09-06 23-51-34,120km,0
2022-07-06 08-13-35,120km,2
2023-02-19 22-53-18,120km,0
2022-10-24 17-23-29,120km,3
2023-04-06 19-43-37,120km,2
2021-11-08 13-24-00,120km,0
2021-01-27 05-23-27,120km,0
2022-12-10 18-13-28,120km,0
2022-07-19 14-13-32,120km,0
2021-03-12 04-03-16,120km,0
2021-08-11 03-53-47,120km,2
2021-08-21 05-53-26,120km,3
2022-12-11 17-33-13,120km,0
2022-01-14 06-53-58,120km,0
2020-07-27 07-53-28,120km,1
2023-03-26 07-23-11,120km,2
2023-01-05 03-33-04,120km,0
2021-03-24 12-33-31,120km,2
2021-03-26 21-03-51,120km,2
2022-09-02 17-31-44,120km,0
2023-04-30 20-13-27,120km,0
2021-10-24 21-43-56,120km,0
2023-06-27 06-13-19,120km,3
2022-12-15 19-53-43,120km,0
2023-05-22 06-43-23,120km,1
2022-11-27 09-13-07,120km,2
2021-11-05 02-23-24,120km,2
2022-06-30 12-23-22,120km,2
2021-01-20 11-03-48,120km,0
2021-07-13 19-13-50,120km,1
2020-07-22 14-33-37,120km,0
2021-07-15 04-33-50,120km,4
2023-06-06 02-43-53,120km,2
2023-01-12 12-33-41,120km,0
2023-03-22 12-33-15,120km,0
2021-09-03 10-03-36,120km,0
2021-03-25 21-03-15,120km,2
2023-05-20 20-53-06,120km,3
2021-07-25 18-53-54,120km,3
2022-09-07 12-01-37,120km,0
2021-05-13 18-23-20,120km,1
2022-11-16 15-03-16,120km,0
2021-02-08 11-43-52,120km,3
2021-05-07 06-03-45,120km,2
2021-03-13 17-33-49,120km,0
2022-06-21 16-33-29,120km,3
2020-07-09 18-03-08,120km,2
2023-03-01 07-53-42,120km,2
2021-08-14 23-33-40,120km,0
2021-03-11 17-43-42,120km,2
2022-06-30 05-13-27,120km,4
2022-01-22 11-33-25,120km,0
2021-12-27 02-03-40,120km,0
2021-08-09 00-03-51,120km,0
2023-02-06 06-33-17,120km,2
2023-04-28 17-03-26,120km,2
2022-07-17 20-23-26,120km,0
2023-05-22 10-53-17,120km,0
2021-08-12 14-53-34,120km,2
2022-04-09 18-03-32,120km,0
2021-12-04 21-13-35,120km,0
2022-04-30 00-43-34,120km,0
2021-09-29 07-23-20,120km,4
2023-03-30 09-33-43,120km,2
2022-05-08 21-33-39,120km,0
2021-12-15 05-13-44,120km,0
2021-05-06 10-23-48,120km,2
2022-06-07 21-23-28,120km,0
2021-12-03 18-43-39,120km,0
2021-03-18 12-23-29,120km,2
2021-12-11 08-33-42,120km,0
2021-09-03 00-43-55,120km,2
2022-02-09 12-14-00,120km,2
2022-10-25 08-33-24,120km,1
2020-07-03 00-53-23,120km,1
2023-02-01 16-23-18,120km,0
2023-02-03 06-13-08,120km,0
2022-09-12 07-51-30,120km,3
2021-06-23 19-43-27,120km,0
2022-02-10 21-53-51,120km,0
2021-08-18 13-43-25,120km,4
2022-10-15 02-23-03,120km,0
2021-03-06 21-23-35,120km,2
2022-04-19 21-03-21,120km,0
2022-06-06 23-13-55,120km,0
2023-05-27 13-13-08,120km,0
2021-10-24 00-23-16,120km,0
2021-06-11 21-53-18,120km,0
2022-09-14 23-31-38,120km,1
2021-09-26 11-13-39,120km,0
2021-11-19 16-13-52,120km,0
2022-04-19 19-43-34,120km,0
2023-04-07 08-13-07,120km,2
2021-10-29 08-23-53,120km,4
2023-03-04 23-03-30,120km,0
2022-09-01 20-31-35,120km,0
2023-03-07 01-03-37,120km,0
2022-01-22 15-23-48,120km,0
2021-06-09 18-23-23,120km,0
2023-06-13 01-33-12,120km,0
2022-01-28 20-23-28,120km,0
2022-01-25 13-43-19,120km,0
2022-05-28 12-23-37,120km,0
2022-05-29 08-43-34,120km,2
2021-06-10 15-13-53,120km,0
2023-01-31 01-03-41,120km,0
2022-10-17 10-53-43,120km,1
2022-10-10 02-03-25,120km,0
2022-03-23 00-03-32,120km,0
2022-12-26 18-23-28,120km,0
2022-06-01 21-23-35,120km,2
2021-05-31 02-13-40,120km,2
2022-10-16 13-03-19,120km,2
2021-05-23 04-13-49,120km,4
2022-08-13 14-43-13,120km,0
2023-06-12 22-43-32,120km,0
2022-02-21 05-33-42,120km,3
2021-06-03 19-43-23,120km,2
2022-12-16 21-53-18,120km,3
2022-06-25 14-53-17,120km,2
2021-07-11 16-33-39,120km,0
2022-01-19 00-13-31,120km,0
2021-01-15 20-33-28,120km,0
2023-06-21 07-33-36,120km,1
2022-07-29 21-03-27,120km,0
2021-12-04 13-03-22,120km,0
2022-12-29 18-03-24,120km,0
2021-04-26 10-03-38,120km,1
2021-08-15 15-23-37,120km,0
2023-01-28 12-53-38,120km,0
2021-05-01 13-33-49,120km,0
2022-07-17 02-43-44,120km,1
2022-12-27 01-13-13,120km,0
2021-11-14 19-13-35,120km,0
2023-03-09 10-53-28,120km,0
2022-07-03 15-13-31,120km,0
2021-12-02 20-03-36,120km,0
2021-12-01 05-43-39,120km,0
2020-07-25 00-53-37,120km,0
2022-11-26 13-13-20,120km,0
2021-06-10 07-03-57,120km,2
2021-02-19 12-23-29,120km,0
2022-11-05 08-33-43,120km,1
2022-10-02 17-03-41,120km,1
2022-12-15 01-03-08,120km,0
2021-09-22 04-13-53,120km,1
2021-10-04 19-23-20,120km,0
2022-05-03 06-03-55,120km,3
2022-02-25 06-24-00,120km,0
2022-12-27 00-43-37,120km,0
2021-04-23 19-53-45,120km,0
2022-07-15 14-13-35,120km,2
2021-07-15 02-23-53,120km,3
2022-04-23 12-13-51,120km,0
2021-05-28 04-03-50,120km,2
2021-06-17 02-23-55,120km,2
2023-05-26 13-13-44,120km,2
2021-12-19 16-43-38,120km,0
2022-04-28 16-03-29,120km,0
2021-10-23 00-23-39,120km,0
2022-05-16 21-33-41,120km,0
2022-10-17 21-23-14,120km,0
2022-06-09 04-43-36,120km,0
2023-03-14 02-23-06,120km,0
2021-12-06 15-23-29,120km,0
2022-09-22 23-13-32,120km,0
2023-05-06 22-23-17,120km,1
2021-04-19 13-53-36,120km,0
2021-07-12 02-53-34,120km,1
2021-06-23 03-03-22,120km,1
2023-05-15 00-43-14,120km,2
2022-07-16 16-13-11,120km,0
2022-10-17 21-43-32,120km,0
2021-01-28 05-03-46,120km,0
2021-10-03 04-13-27,120km,2
2022-09-20 20-11-32,120km,0
2022-06-21 06-13-27,120km,3
2022-11-01 04-33-21,120km,3
2022-06-19 14-43-09,120km,0
2023-06-28 14-53-15,120km,0
2021-11-09 15-03-52,120km,0
2022-02-01 21-03-28,120km,0
2021-01-08 06-03-39,120km,0
2022-05-03 19-13-33,120km,0
2022-04-25 18-03-25,120km,0
2023-01-30 07-23-14,120km,0
2021-07-05 18-43-32,120km,3
2021-10-03 06-53-50,120km,2
2023-01-12 01-33-40,120km,2
2022-09-02 05-11-31,120km,4
2023-05-30 14-33-32,120km,0
2022-01-08 11-53-53,120km,0
2021-09-14 14-03-20,120km,1
2021-05-03 17-13-17,120km,0
2022-05-18 08-53-49,120km,0
2021-09-22 07-53-56,120km,1
2021-03-29 19-43-49,120km,2
2023-01-02 10-13-16,120km,0
2022-05-22 18-33-53,120km,0
2021-08-16 07-33-21,120km,4
2022-02-19 03-43-37,120km,0
2021-03-16 16-03-52,120km,0
2021-05-01 04-03-16,120km,3
2022-05-09 01-43-59,120km,2
2021-11-22 04-33-20,120km,3
2023-03-07 23-03-29,120km,0
2023-01-24 20-43-06,120km,0
2022-11-20 12-23-05,120km,2
2022-02-09 10-13-59,120km,0
2021-06-02 16-53-40,120km,0
2022-12-11 11-53-09,120km,0
2021-12-20 10-13-39,120km,0
2021-05-30 01-53-50,120km,0
2020-07-13 19-03-35,120km,0
2023-05-14 06-33-28,120km,4
2022-12-14 01-33-31,120km,0
2021-11-08 00-23-53,120km,0
2021-06-24 13-03-44,120km,0
2021-01-15 15-03-37,120km,0
2022-07-24 18-13-11,120km,2
2021-11-09 00-03-39,120km,0
2022-08-29 04-41-29,120km,0
2023-02-04 06-13-11,120km,0
2023-01-06 09-43-14,120km,0
2021-12-12 12-43-49,120km,0
2023-04-30 20-03-37,120km,0
2023-03-05 01-53-38,120km,0
2023-03-09 06-23-39,120km,0
2021-06-02 20-33-47,120km,0
2021-05-29 00-23-43,120km,2
2022-12-24 06-53-39,120km,0
2022-06-10 00-13-38,120km,0
2021-12-09 00-03-35,120km,0
2023-04-10 21-33-30,120km,0
2023-04-28 09-43-33,120km,2
2022-04-30 19-43-32,120km,2
2023-04-25 19-23-29,120km,0
2021-06-05 15-13-22,120km,0
2022-01-27 15-33-42,120km,0
2022-12-15 14-23-37,120km,0
2022-10-04 18-03-39,120km,3
2021-04-26 21-03-27,120km,1
2023-01-20 16-33-30,120km,0
2023-02-07 11-13-31,120km,2
2022-07-03 18-33-39,120km,0
2021-01-18 08-13-41,120km,0
2021-05-04 01-13-33,120km,0
2021-08-14 05-53-46,120km,1
2022-08-29 23-01-15,120km,0
2022-01-16 09-43-56,120km,0
2023-03-17 07-03-05,120km,0
2022-02-20 08-13-57,120km,0
2023-05-15 22-53-06,120km,2
2021-12-28 08-13-40,120km,3
2021-03-14 01-13-24,120km,0
2021-08-12 23-03-53,120km,0
2022-01-31 05-43-49,120km,2
2021-11-13 16-03-26,120km,2
2021-10-16 04-43-46,120km,1
2021-12-30 10-43-27,120km,0
2022-10-07 03-13-39,120km,1
2022-06-17 16-53-41,120km,2
2022-11-30 15-03-17,120km,0
2022-05-01 22-43-41,120km,2
2021-06-12 11-13-34,120km,0
2023-06-14 22-23-37,120km,0
2022-04-14 02-13-30,120km,0
2021-12-23 23-33-23,120km,0
2022-09-15 06-01-49,120km,4
2022-03-22 18-23-44,120km,0
2022-04-01 04-03-25,120km,3
2021-04-20 04-23-25,120km,3
2022-01-10 01-53-27,120km,0
2023-06-21 08-03-07,120km,4
2022-11-15 08-03-12,120km,2
2022-08-14 09-33-23,120km,0
2021-04-30 00-43-39,120km,0
2021-05-23 02-23-52,120km,1
2021-05-28 05-43-25,120km,1
2020-07-29 18-03-19,120km,0
2022-07-03 10-03-21,120km,0
2023-05-07 17-43-23,120km,2
2022-12-10 02-23-20,120km,0
2021-03-22 15-03-44,120km,2
2023-06-17 17-33-34,120km,0
2022-07-05 08-33-32,120km,3
2022-05-18 04-33-17,120km,2
2021-03-24 04-43-43,120km,3
2023-06-22 19-43-39,120km,0
2020-07-11 18-03-24,120km,2
2021-05-25 14-23-36,120km,0
2021-08-10 06-53-36,120km,1
2022-04-12 22-43-54,120km,0
2021-05-25 11-13-21,120km,0
2022-05-25 18-53-44,120km,2
2021-06-18 10-33-22,120km,2
2022-08-09 00-23-34,120km,1
2021-05-22 03-53-20,120km,1
2023-02-14 06-53-11,120km,1
2022-11-14 03-33-40,120km,3
2022-04-12 03-03-45,120km,2
2023-01-08 09-03-16,120km,2
2023-04-15 12-53-23,120km,3
2022-11-23 06-53-35,120km,1
2022-06-28 16-23-10,120km,2
2022-10-04 19-53-24,120km,3
2023-03-01 11-13-33,120km,2
2022-05-12 12-43-25,120km,2
2021-05-27 13-33-45,120km,2
2023-05-25 22-43-28,120km,3
2022-06-22 06-23-20,120km,1
2023-04-09 05-53-28,120km,2
2023-05-11 04-53-08,120km,3
2021-09-23 16-33-41,120km,0
2022-11-10 21-03-33,120km,2
2023-05-07 14-13-14,120km,0
2023-03-06 00-33-22,120km,0
2021-05-31 03-53-56,120km,3
2023-03-07 04-53-14,120km,0
2021-05-19 18-53-40,120km,0
2022-07-02 02-23-38,120km,4
2022-08-10 09-13-27,120km,2
2021-10-25 20-43-57,120km,0
2022-09-24 16-33-14,120km,1
2021-09-11 00-33-55,120km,0
2021-07-03 18-33-35,120km,2
2022-07-19 23-33-22,120km,1
2021-02-12 07-23-51,120km,0
2022-12-12 08-43-20,120km,0
2023-04-14 22-33-05,120km,2
2021-09-03 18-13-56,120km,2
2023-01-15 11-53-42,120km,0
2021-01-09 22-33-26,120km,0
2021-02-17 23-33-28,120km,0
2022-08-02 15-53-26,120km,2
2021-12-22 02-13-59,120km,0
2022-06-14 11-43-16,120km,1
2022-11-14 00-23-31,120km,0
2021-03-26 21-13-18,120km,2
2023-03-03 13-23-22,120km,0
2023-04-13 16-23-33,120km,3
2022-03-29 01-13-32,120km,0
2022-03-30 01-03-48,120km,0
2022-05-27 11-43-26,120km,0
2020-07-25 16-53-39,120km,0
2021-11-09 14-13-54,120km,0
2022-08-03 22-13-18,120km,0
2021-07-29 12-23-57,120km,0
2022-11-27 10-43-24,120km,2
2023-02-12 05-33-10,120km,2
2023-06-12 04-23-25,120km,4
2023-03-08 02-03-26,120km,0
2022-01-25 09-03-48,120km,0
2022-10-29 05-43-14,120km,3
2021-05-10 01-43-37,120km,0
2022-01-04 18-03-51,120km,0
2021-07-10 11-43-48,120km,3
2021-11-28 21-03-39,120km,0
2022-09-03 17-41-42,120km,0
2023-06-16 08-33-30,120km,1
2023-03-23 03-03-20,120km,0
2023-03-08 07-13-12,120km,0
2021-12-25 15-43-25,120km,2
2023-05-14 05-43-27,120km,1
2021-05-26 01-53-33,120km,2
2022-12-18 22-43-37,120km,0
2022-01-11 04-33-54,120km,0
2022-04-24 07-23-36,120km,3
2023-04-30 14-23-23,120km,0
2021-12-14 22-03-32,120km,0
2022-07-28 13-53-23,120km,2
2022-11-05 21-43-17,120km,0
2021-05-18 16-13-41,120km,2
2022-04-28 19-43-22,120km,2
2021-03-02 14-43-43,120km,0
2021-10-08 04-43-25,120km,2
2022-05-12 21-13-22,120km,0
2022-04-20 19-53-52,120km,0
2021-07-04 09-53-28,120km,3
2021-10-16 22-03-47,120km,0
2021-03-02 17-33-46,120km,0
2022-05-15 13-03-25,120km,2
2023-02-06 16-23-29,120km,0
2023-02-18 10-43-10,120km,3
2022-05-09 02-33-53,120km,3
2023-03-28 17-33-43,120km,0
2022-02-06 06-04-00,120km,0
2022-11-25 22-33-31,120km,2
2022-07-20 20-43-20,120km,2
2022-01-31 06-13-38,120km,2
2021-06-24 01-23-46,120km,0
2022-06-24 19-33-29,120km,0
2023-01-20 10-03-32,120km,0
2022-09-19 06-01-14,120km,4
2022-02-23 16-23-35,120km,0
2021-08-26 02-43-43,120km,1
2021-05-02 16-13-34,120km,0
2021-02-08 11-03-31,120km,1
2022-04-10 16-23-55,120km,0
2022-08-02 02-53-41,120km,1
2022-05-26 09-53-27,120km,3
2022-09-24 17-33-35,120km,1
2022-05-08 16-43-51,120km,0
2022-11-25 04-03-22,120km,1
2021-01-28 19-13-25,120km,0
2023-03-02 17-53-08,120km,0
2022-11-14 13-23-07,120km,2
2021-06-08 08-53-19,120km,0
2022-01-19 06-54-00,120km,0
2021-12-20 01-23-45,120km,0
2021-10-09 13-03-57,120km,2
2021-12-07 02-43-51,120km,0
2021-06-22 08-33-28,120km,1
2021-05-19 02-53-22,120km,3
2021-04-26 07-13-47,120km,1
2021-06-05 03-43-32,120km,1
2022-11-15 03-33-13,120km,4
2023-05-21 10-53-28,120km,0
2023-01-04 05-53-40,120km,0
2021-03-05 03-43-14,120km,0
2021-11-13 12-53-56,120km,2
2023-01-25 14-13-44,120km,2
2021-02-16 23-43-43,120km,0
2022-01-30 23-13-54,120km,0
2020-07-28 06-23-26,120km,3
2022-09-10 10-21-23,120km,0
2023-06-02 03-33-12,120km,4
2022-06-23 02-13-45,120km,2
2021-06-23 14-43-24,120km,0
2021-01-01 02-23-26,120km,0
2021-11-06 21-43-38,120km,0
2021-12-23 07-23-59,120km,3
2023-04-14 19-23-37,120km,2
2022-12-25 22-23-15,120km,0
2023-04-11 14-43-18,120km,0
2020-07-23 18-03-26,120km,2
2021-03-08 06-13-17,120km,0
2023-01-26 22-33-17,120km,0
2022-07-01 02-13-40,120km,2
2021-08-25 08-53-48,120km,0
2021-02-03 04-53-38,120km,0
2022-01-10 21-03-50,120km,0
2023-02-25 15-23-43,120km,0
2022-01-26 16-33-27,120km,0
2021-09-15 16-13-36,120km,0
2021-11-30 15-53-36,120km,0
2021-06-05 01-33-34,120km,3
2021-11-26 10-53-57,120km,0
2022-11-12 14-53-36,120km,2
2023-02-22 00-13-24,120km,0
2021-01-28 07-23-51,120km,0
2023-03-27 04-03-40,120km,0
2023-05-21 10-23-16,120km,0
2021-08-29 13-53-53,120km,3
2023-06-07 09-23-16,120km,2
2021-01-30 13-53-33,120km,0
2021-07-26 23-13-39,120km,0
2023-05-15 07-43-25,120km,4
2023-01-09 07-53-38,120km,1
2021-05-30 09-33-56,120km,0
2021-07-13 09-23-24,120km,1
2021-08-31 01-13-39,120km,2
2021-11-13 10-53-55,120km,2
2022-04-19 04-53-30,120km,2
2021-05-16 22-03-33,120km,3
2021-06-18 02-53-39,120km,2
2023-02-01 06-03-07,120km,2
2021-09-17 07-43-56,120km,4
2023-04-20 08-03-18,120km,1
2021-09-05 13-43-57,120km,0
